1 0
294 10584
147 209 0.624174
148 168 0.671916
148 169 0.571259
148 170 0.450981
148 171 0.58401
148 172 0.615211
148 173 0.438286
148 174 0.615398
148 175 0.549107
148 176 0.619879
148 177 0.671422
148 178 0.70233
148 179 0.668289
148 180 0.590691
148 181 0.528932
148 182 0.426582
148 183 0.419882
148 184 0.561657
148 185 0.611785
148 186 0.637805
148 187 0.671164
148 188 0.668565
148 189 0.637715
148 190 0.575345
148 191 0.361129
148 192 0.453323
148 193 0.528598
148 194 0.585235
148 195 0.576098
148 196 0.623636
148 197 0.553486
148 198 0.541817
148 199 0.54587
148 200 0.545802
148 201 0.285978
148 202 0.502422
148 203 0.456242
148 204 0.611256
148 205 0.589977
148 206 0.646813
148 207 0.468132
148 208 0.583457
148 209 0.624174
149 168 0.671916
149 169 0.571259
149 170 0.450981
149 171 0.58401
149 172 0.615211
149 173 0.438286
149 174 0.615398
149 175 0.549107
149 176 0.619879
149 177 0.671422
149 178 0.70233
149 179 0.668289
149 180 0.590691
149 181 0.528932
149 182 0.426582
149 183 0.419882
149 184 0.561657
149 185 0.611785
149 186 0.637805
149 187 0.671164
149 188 0.668565
149 189 0.637715
149 190 0.575345
149 191 0.361129
149 192 0.453323
149 193 0.528598
149 194 0.585235
149 195 0.576098
149 196 0.623636
149 197 0.553486
149 198 0.541817
149 199 0.54587
149 200 0.545802
149 201 0.285978
149 202 0.502422
149 203 0.456242
149 204 0.611256
149 205 0.589977
149 206 0.646813
149 207 0.468132
149 208 0.583457
149 209 0.624174
150 168 0.671916
150 169 0.571259
150 170 0.450981
150 171 0.58401
150 172 0.615211
150 173 0.438286
150 174 0.615398
150 175 0.549107
150 176 0.619879
150 177 0.671422
150 178 0.70233
150 179 0.668289
150 180 0.590691
150 181 0.528932
150 182 0.426582
150 183 0.419882
150 184 0.561657
150 185 0.611785
150 186 0.637805
150 187 0.671164
150 188 0.668565
150 189 0.637715
150 190 0.575345
150 191 0.361129
150 192 0.453323
150 193 0.528598
150 194 0.585235
150 195 0.576098
150 196 0.623636
150 197 0.553486
150 198 0.541817
150 199 0.54587
150 200 0.545802
150 201 0.285978
150 202 0.502422
150 203 0.456242
150 204 0.611256
150 205 0.589977
150 206 0.646813
150 207 0.468132
150 208 0.583457
150 209 0.624174
151 168 0.671916
151 169 0.571259
151 170 0.450981
151 171 0.58401
151 172 0.615211
151 173 0.438286
151 174 0.615398
151 175 0.549107
151 176 0.619879
151 177 0.671422
151 178 0.70233
151 179 0.668289
151 180 0.590691
151 181 0.528932
151 182 0.426582
151 183 0.419882
151 184 0.561657
151 185 0.611785
151 186 0.637805
151 187 0.671164
151 188 0.668565
151 189 0.637715
151 190 0.575345
151 191 0.361129
151 192 0.453323
151 193 0.528598
151 194 0.585235
151 195 0.576098
151 196 0.623636
151 197 0.553486
151 198 0.541817
151 199 0.54587
151 200 0.545802
151 201 0.285978
151 202 0.502422
151 203 0.456242
151 204 0.611256
151 205 0.589977
151 206 0.646813
151 207 0.468132
151 208 0.583457
151 209 0.624174
152 168 0.671916
152 169 0.571259
152 170 0.450981
152 171 0.58401
152 172 0.615211
152 173 0.438286
152 174 0.615398
152 175 0.549107
152 176 0.619879
152 177 0.671422
152 178 0.70233
152 179 0.668289
152 180 0.590691
152 181 0.528932
152 182 0.426582
152 183 0.419882
152 184 0.561657
152 185 0.611785
152 186 0.637805
152 187 0.671164
152 188 0.668565
152 189 0.637715
152 190 0.575345
152 191 0.361129
152 192 0.453323
152 193 0.528598
152 194 0.585235
152 195 0.576098
152 196 0.623636
152 197 0.553486
152 198 0.541817
152 199 0.54587
152 200 0.545802
152 201 0.285978
152 202 0.502422
152 203 0.456242
152 204 0.611256
152 205 0.589977
152 206 0.646813
152 207 0.468132
152 208 0.583457
152 209 0.624174
153 168 0.671916
153 169 0.571259
153 170 0.450981
153 171 0.58401
153 172 0.615211
153 173 0.438286
153 174 0.615398
153 175 0.549107
153 176 0.619879
153 177 0.671422
153 178 0.70233
153 179 0.668289
153 180 0.590691
153 181 0.528932
153 182 0.426582
153 183 0.419882
153 184 0.561657
153 185 0.611785
153 186 0.637805
153 187 0.671164
153 188 0.668565
153 189 0.637715
153 190 0.575345
153 191 0.361129
153 192 0.453323
153 193 0.528598
153 194 0.585235
153 195 0.576098
153 196 0.623636
153 197 0.553486
153 198 0.541817
153 199 0.54587
153 200 0.545802
153 201 0.285978
153 202 0.502422
153 203 0.456242
153 204 0.611256
153 205 0.589977
153 206 0.646813
153 207 0.468132
153 208 0.583457
153 209 0.624174
154 168 0.671916
154 169 0.571259
154 170 0.450981
154 171 0.58401
154 172 0.615211
154 173 0.438286
154 174 0.615398
154 175 0.549107
154 176 0.619879
154 177 0.671422
154 178 0.70233
154 179 0.668289
154 180 0.590691
154 181 0.528932
154 182 0.426582
154 183 0.419882
154 184 0.561657
154 185 0.611785
154 186 0.637805
154 187 0.671164
154 188 0.668565
154 189 0.637715
154 190 0.575345
154 191 0.361129
154 192 0.453323
154 193 0.528598
154 194 0.585235
154 195 0.576098
154 196 0.623636
154 197 0.553486
154 198 0.541817
154 199 0.54587
154 200 0.545802
154 201 0.285978
154 202 0.502422
154 203 0.456242
154 204 0.611256
154 205 0.589977
154 206 0.646813
154 207 0.468132
154 208 0.583457
154 209 0.624174
155 168 0.671916
155 169 0.571259
155 170 0.450981
155 171 0.58401
155 172 0.615211
155 173 0.438286
155 174 0.615398
155 175 0.549107
155 176 0.619879
155 177 0.671422
155 178 0.70233
155 179 0.668289
155 180 0.590691
155 181 0.528932
155 182 0.426582
155 183 0.419882
155 184 0.561657
155 185 0.611785
155 186 0.637805
155 187 0.671164
155 188 0.668565
155 189 0.637715
155 190 0.575345
155 191 0.361129
155 192 0.453323
155 193 0.528598
155 194 0.585235
155 195 0.576098
155 196 0.623636
155 197 0.553486
155 198 0.541817
155 199 0.54587
155 200 0.545802
155 201 0.285978
155 202 0.502422
155 203 0.456242
155 204 0.611256
155 205 0.589977
155 206 0.646813
155 207 0.468132
155 208 0.583457
155 209 0.624174
156 168 0.671916
156 169 0.571259
156 170 0.450981
156 171 0.58401
156 172 0.615211
156 173 0.438286
156 174 0.615398
156 175 0.549107
156 176 0.619879
156 177 0.671422
156 178 0.70233
156 179 0.668289
156 180 0.590691
156 181 0.528932
156 182 0.426582
156 183 0.419882
156 184 0.561657
156 185 0.611785
156 186 0.637805
156 187 0.671164
156 188 0.668565
156 189 0.637715
156 190 0.575345
156 191 0.361129
156 192 0.453323
156 193 0.528598
156 194 0.585235
156 195 0.576098
156 196 0.623636
156 197 0.553486
156 198 0.541817
156 199 0.54587
156 200 0.545802
156 201 0.285978
156 202 0.502422
156 203 0.456242
156 204 0.611256
156 205 0.589977
156 206 0.646813
156 207 0.468132
156 208 0.583457
156 209 0.624174
157 168 0.671916
157 169 0.571259
157 170 0.450981
157 171 0.58401
157 172 0.615211
157 173 0.438286
157 174 0.615398
157 175 0.549107
157 176 0.619879
157 177 0.671422
157 178 0.70233
157 179 0.668289
157 180 0.590691
157 181 0.528932
157 182 0.426582
157 183 0.419882
157 184 0.561657
157 185 0.611785
157 186 0.637805
157 187 0.671164
157 188 0.668565
157 189 0.637715
157 190 0.575345
157 191 0.361129
157 192 0.453323
157 193 0.528598
157 194 0.585235
157 195 0.576098
157 196 0.623636
157 197 0.553486
157 198 0.541817
157 199 0.54587
157 200 0.545802
157 201 0.285978
157 202 0.502422
157 203 0.456242
157 204 0.611256
157 205 0.589977
157 206 0.646813
157 207 0.468132
157 208 0.583457
157 209 0.624174
158 168 0.671916
158 169 0.571259
158 170 0.450981
158 171 0.58401
158 172 0.615211
158 173 0.438286
158 174 0.615398
158 175 0.549107
158 176 0.619879
158 177 0.671422
158 178 0.70233
158 179 0.668289
158 180 0.590691
158 181 0.528932
158 182 0.426582
158 183 0.419882
158 184 0.561657
158 185 0.611785
158 186 0.637805
158 187 0.671164
158 188 0.668565
158 189 0.637715
158 190 0.575345
158 191 0.361129
158 192 0.453323
158 193 0.528598
158 194 0.585235
158 195 0.576098
158 196 0.623636
158 197 0.553486
158 198 0.541817
158 199 0.54587
158 200 0.545802
158 201 0.285978
158 202 0.502422
158 203 0.456242
158 204 0.611256
158 205 0.589977
158 206 0.646813
158 207 0.468132
158 208 0.583457
158 209 0.624174
159 168 0.671916
159 169 0.571259
159 170 0.450981
159 171 0.58401
159 172 0.615211
159 173 0.438286
159 174 0.615398
159 175 0.549107
159 176 0.619879
159 177 0.671422
159 178 0.70233
159 179 0.668289
159 180 0.590691
159 181 0.528932
159 182 0.426582
159 183 0.419882
159 184 0.561657
159 185 0.611785
159 186 0.637805
159 187 0.671164
159 188 0.668565
159 189 0.637715
159 190 0.575345
159 191 0.361129
159 192 0.453323
159 193 0.528598
159 194 0.585235
159 195 0.576098
159 196 0.623636
159 197 0.553486
159 198 0.541817
159 199 0.54587
159 200 0.545802
159 201 0.285978
159 202 0.502422
159 203 0.456242
159 204 0.611256
159 205 0.589977
159 206 0.646813
159 207 0.468132
159 208 0.583457
159 209 0.624174
160 168 0.671916
160 169 0.571259
160 170 0.450981
160 171 0.58401
160 172 0.615211
160 173 0.438286
160 174 0.615398
160 175 0.549107
160 176 0.619879
160 177 0.671422
160 178 0.70233
160 179 0.668289
160 180 0.590691
160 181 0.528932
160 182 0.426582
160 183 0.419882
160 184 0.561657
160 185 0.611785
160 186 0.637805
160 187 0.671164
160 188 0.668565
160 189 0.637715
160 190 0.575345
160 191 0.361129
160 192 0.453323
160 193 0.528598
160 194 0.585235
160 195 0.576098
160 196 0.623636
160 197 0.553486
160 198 0.541817
160 199 0.54587
160 200 0.545802
160 201 0.285978
160 202 0.502422
160 203 0.456242
160 204 0.611256
160 205 0.589977
160 206 0.646813
160 207 0.468132
160 208 0.583457
160 209 0.624174
161 168 0.671916
161 169 0.571259
161 170 0.450981
161 171 0.58401
161 172 0.615211
161 173 0.438286
161 174 0.615398
161 175 0.549107
161 176 0.619879
161 177 0.671422
161 178 0.70233
161 179 0.668289
161 180 0.590691
161 181 0.528932
161 182 0.426582
161 183 0.419882
161 184 0.561657
161 185 0.611785
161 186 0.637805
161 187 0.671164
161 188 0.668565
161 189 0.637715
161 190 0.575345
161 191 0.361129
161 192 0.453323
161 193 0.528598
161 194 0.585235
161 195 0.576098
161 196 0.623636
161 197 0.553486
161 198 0.541817
161 199 0.54587
161 200 0.545802
161 201 0.285978
161 202 0.502422
161 203 0.456242
161 204 0.611256
161 205 0.589977
161 206 0.646813
161 207 0.468132
161 208 0.583457
161 209 0.624174
162 168 0.671916
162 169 0.571259
162 170 0.450981
162 171 0.58401
162 172 0.615211
162 173 0.438286
162 174 0.615398
162 175 0.549107
162 176 0.619879
162 177 0.671422
162 178 0.70233
162 179 0.668289
162 180 0.590691
162 181 0.528932
162 182 0.426582
162 183 0.419882
162 184 0.561657
162 185 0.611785
162 186 0.637805
162 187 0.671164
162 188 0.668565
162 189 0.637715
162 190 0.575345
162 191 0.361129
162 192 0.453323
162 193 0.528598
162 194 0.585235
162 195 0.576098
162 196 0.623636
162 197 0.553486
162 198 0.541817
162 199 0.54587
162 200 0.545802
162 201 0.285978
162 202 0.502422
162 203 0.456242
162 204 0.611256
162 205 0.589977
162 206 0.646813
162 207 0.468132
162 208 0.583457
162 209 0.624174
163 168 0.671916
163 169 0.571259
163 170 0.450981
163 171 0.58401
163 172 0.615211
163 173 0.438286
163 174 0.615398
163 175 0.549107
163 176 0.619879
163 177 0.671422
163 178 0.70233
163 179 0.668289
163 180 0.590691
163 181 0.528932
163 182 0.426582
163 183 0.419882
163 184 0.561657
163 185 0.611785
163 186 0.637805
163 187 0.671164
163 188 0.668565
163 189 0.637715
163 190 0.575345
163 191 0.361129
163 192 0.453323
163 193 0.528598
163 194 0.585235
163 195 0.576098
163 196 0.623636
163 197 0.553486
163 198 0.541817
163 199 0.54587
163 200 0.545802
163 201 0.285978
163 202 0.502422
163 203 0.456242
163 204 0.611256
163 205 0.589977
163 206 0.646813
163 207 0.468132
163 208 0.583457
163 209 0.624174
164 168 0.671916
164 169 0.571259
164 170 0.450981
164 171 0.58401
164 172 0.615211
164 173 0.438286
164 174 0.615398
164 175 0.549107
164 176 0.619879
164 177 0.671422
164 178 0.70233
164 179 0.668289
164 180 0.590691
164 181 0.528932
164 182 0.426582
164 183 0.419882
164 184 0.561657
164 185 0.611785
164 186 0.637805
164 187 0.671164
164 188 0.668565
164 189 0.637715
164 190 0.575345
164 191 0.361129
164 192 0.453323
164 193 0.528598
164 194 0.585235
164 195 0.576098
164 196 0.623636
164 197 0.553486
164 198 0.541817
164 199 0.54587
164 200 0.545802
164 201 0.285978
164 202 0.502422
164 203 0.456242
164 204 0.611256
164 205 0.589977
164 206 0.646813
164 207 0.468132
164 208 0.583457
164 209 0.624174
165 168 0.671916
165 169 0.571259
165 170 0.450981
165 171 0.58401
165 172 0.615211
165 173 0.438286
165 174 0.615398
165 175 0.549107
165 176 0.619879
165 177 0.671422
165 178 0.70233
165 179 0.668289
165 180 0.590691
165 181 0.528932
165 182 0.426582
165 183 0.419882
165 184 0.561657
165 185 0.611785
165 186 0.637805
165 187 0.671164
165 188 0.668565
165 189 0.637715
165 190 0.575345
165 191 0.361129
165 192 0.453323
165 193 0.528598
165 194 0.585235
165 195 0.576098
165 196 0.623636
165 197 0.553486
165 198 0.541817
165 199 0.54587
165 200 0.545802
165 201 0.285978
165 202 0.502422
165 203 0.456242
165 204 0.611256
165 205 0.589977
165 206 0.646813
165 207 0.468132
165 208 0.583457
165 209 0.624174
166 168 0.671916
166 169 0.571259
166 170 0.450981
166 171 0.58401
166 172 0.615211
166 173 0.438286
166 174 0.615398
166 175 0.549107
166 176 0.619879
166 177 0.671422
166 178 0.70233
166 179 0.668289
166 180 0.590691
166 181 0.528932
166 182 0.426582
166 183 0.419882
166 184 0.561657
166 185 0.611785
166 186 0.637805
166 187 0.671164
166 188 0.668565
166 189 0.637715
166 190 0.575345
166 191 0.361129
166 192 0.453323
166 193 0.528598
166 194 0.585235
166 195 0.576098
166 196 0.623636
166 197 0.553486
166 198 0.541817
166 199 0.54587
166 200 0.545802
166 201 0.285978
166 202 0.502422
166 203 0.456242
166 204 0.611256
166 205 0.589977
166 206 0.646813
166 207 0.468132
166 208 0.583457
166 209 0.624174
167 168 0.671916
167 169 0.571259
167 170 0.450981
167 171 0.58401
167 172 0.615211
167 173 0.438286
167 174 0.615398
167 175 0.549107
167 176 0.619879
167 177 0.671422
167 178 0.70233
167 179 0.668289
167 180 0.590691
167 181 0.528932
167 182 0.426582
167 183 0.419882
167 184 0.561657
167 185 0.611785
167 186 0.637805
167 187 0.671164
167 188 0.668565
167 189 0.637715
167 190 0.575345
167 191 0.361129
167 192 0.453323
167 193 0.528598
167 194 0.585235
167 195 0.576098
167 196 0.623636
167 197 0.553486
167 198 0.541817
167 199 0.54587
167 200 0.545802
167 201 0.285978
167 202 0.502422
167 203 0.456242
167 204 0.611256
167 205 0.589977
167 206 0.646813
167 207 0.468132
167 208 0.583457
167 209 0.624174
168 210 0.690277
168 211 0.618344
168 212 0.461621
168 213 0.613047
168 214 0.641069
168 215 0.445579
168 216 0.633542
168 217 0.560964
168 218 0.642833
168 219 0.668196
168 220 0.697281
168 221 0.692198
168 222 0.606397
168 223 0.520387
168 224 0.405777
168 225 0.40363
168 226 0.549576
168 227 0.624343
168 228 0.659775
168 229 0.707602
168 230 0.677489
168 231 0.647102
168 232 0.597119
168 233 0.376744
168 234 0.447113
168 235 0.540391
168 236 0.617354
168 237 0.571609
168 238 0.629804
168 239 0.596663
168 240 0.531865
168 241 0.528237
168 242 0.568155
168 243 0.293449
168 244 0.525835
168 245 0.469905
168 246 0.646911
168 247 0.600836
168 248 0.641388
168 249 0.478634
168 250 0.598525
168 251 0.673333
169 210 0.690277
169 211 0.618344
169 212 0.461621
169 213 0.613047
169 214 0.641069
169 215 0.445579
169 216 0.633542
169 217 0.560964
169 218 0.642833
169 219 0.668196
169 220 0.697281
169 221 0.692198
169 222 0.606397
169 223 0.520387
169 224 0.405777
169 225 0.40363
169 226 0.549576
169 227 0.624343
169 228 0.659775
169 229 0.707602
169 230 0.677489
169 231 0.647102
169 232 0.597119
169 233 0.376744
169 234 0.447113
169 235 0.540391
169 236 0.617354
169 237 0.571609
169 238 0.629804
169 239 0.596663
169 240 0.531865
169 241 0.528237
169 242 0.568155
169 243 0.293449
169 244 0.525835
169 245 0.469905
169 246 0.646911
169 247 0.600836
169 248 0.641388
169 249 0.478634
169 250 0.598525
169 251 0.673333
170 210 0.690277
170 211 0.618344
170 212 0.461621
170 213 0.613047
170 214 0.641069
170 215 0.445579
170 216 0.633542
170 217 0.560964
170 218 0.642833
170 219 0.668196
170 220 0.697281
170 221 0.692198
170 222 0.606397
170 223 0.520387
170 224 0.405777
170 225 0.40363
170 226 0.549576
170 227 0.624343
170 228 0.659775
170 229 0.707602
170 230 0.677489
170 231 0.647102
170 232 0.597119
170 233 0.376744
170 234 0.447113
170 235 0.540391
170 236 0.617354
170 237 0.571609
170 238 0.629804
170 239 0.596663
170 240 0.531865
170 241 0.528237
170 242 0.568155
170 243 0.293449
170 244 0.525835
170 245 0.469905
170 246 0.646911
170 247 0.600836
170 248 0.641388
170 249 0.478634
170 250 0.598525
170 251 0.673333
171 210 0.690277
171 211 0.618344
171 212 0.461621
171 213 0.613047
171 214 0.641069
171 215 0.445579
171 216 0.633542
171 217 0.560964
171 218 0.642833
171 219 0.668196
171 220 0.697281
171 221 0.692198
171 222 0.606397
171 223 0.520387
171 224 0.405777
171 225 0.40363
171 226 0.549576
171 227 0.624343
171 228 0.659775
171 229 0.707602
171 230 0.677489
171 231 0.647102
171 232 0.597119
171 233 0.376744
171 234 0.447113
171 235 0.540391
171 236 0.617354
171 237 0.571609
171 238 0.629804
171 239 0.596663
171 240 0.531865
171 241 0.528237
171 242 0.568155
171 243 0.293449
171 244 0.525835
171 245 0.469905
171 246 0.646911
171 247 0.600836
171 248 0.641388
171 249 0.478634
171 250 0.598525
171 251 0.673333
172 210 0.690277
172 211 0.618344
172 212 0.461621
172 213 0.613047
172 214 0.641069
172 215 0.445579
172 216 0.633542
172 217 0.560964
172 218 0.642833
172 219 0.668196
172 220 0.697281
172 221 0.692198
172 222 0.606397
172 223 0.520387
172 224 0.405777
172 225 0.40363
172 226 0.549576
172 227 0.624343
172 228 0.659775
172 229 0.707602
172 230 0.677489
172 231 0.647102
172 232 0.597119
172 233 0.376744
172 234 0.447113
172 235 0.540391
172 236 0.617354
172 237 0.571609
172 238 0.629804
172 239 0.596663
172 240 0.531865
172 241 0.528237
172 242 0.568155
172 243 0.293449
172 244 0.525835
172 245 0.469905
172 246 0.646911
172 247 0.600836
172 248 0.641388
172 249 0.478634
172 250 0.598525
172 251 0.673333
173 210 0.690277
173 211 0.618344
173 212 0.461621
173 213 0.613047
173 214 0.641069
173 215 0.445579
173 216 0.633542
173 217 0.560964
173 218 0.642833
173 219 0.668196
173 220 0.697281
173 221 0.692198
173 222 0.606397
173 223 0.520387
173 224 0.405777
173 225 0.40363
173 226 0.549576
173 227 0.624343
173 228 0.659775
173 229 0.707602
173 230 0.677489
173 231 0.647102
173 232 0.597119
173 233 0.376744
173 234 0.447113
173 235 0.540391
173 236 0.617354
173 237 0.571609
173 238 0.629804
173 239 0.596663
173 240 0.531865
173 241 0.528237
173 242 0.568155
173 243 0.293449
173 244 0.525835
173 245 0.469905
173 246 0.646911
173 247 0.600836
173 248 0.641388
173 249 0.478634
173 250 0.598525
173 251 0.673333
174 210 0.690277
174 211 0.618344
174 212 0.461621
174 213 0.613047
174 214 0.641069
174 215 0.445579
174 216 0.633542
174 217 0.560964
174 218 0.642833
174 219 0.668196
174 220 0.697281
174 221 0.692198
174 222 0.606397
174 223 0.520387
174 224 0.405777
174 225 0.40363
174 226 0.549576
174 227 0.624343
174 228 0.659775
174 229 0.707602
174 230 0.677489
174 231 0.647102
174 232 0.597119
174 233 0.376744
174 234 0.447113
174 235 0.540391
174 236 0.617354
174 237 0.571609
174 238 0.629804
174 239 0.596663
174 240 0.531865
174 241 0.528237
174 242 0.568155
174 243 0.293449
174 244 0.525835
174 245 0.469905
174 246 0.646911
174 247 0.600836
174 248 0.641388
174 249 0.478634
174 250 0.598525
174 251 0.673333
175 210 0.690277
175 211 0.618344
175 212 0.461621
175 213 0.613047
175 214 0.641069
175 215 0.445579
175 216 0.633542
175 217 0.560964
175 218 0.642833
175 219 0.668196
175 220 0.697281
175 221 0.692198
175 222 0.606397
175 223 0.520387
175 224 0.405777
175 225 0.40363
175 226 0.549576
175 227 0.624343
175 228 0.659775
175 229 0.707602
175 230 0.677489
175 231 0.647102
175 232 0.597119
175 233 0.376744
175 234 0.447113
175 235 0.540391
175 236 0.617354
175 237 0.571609
175 238 0.629804
175 239 0.596663
175 240 0.531865
175 241 0.528237
175 242 0.568155
175 243 0.293449
175 244 0.525835
175 245 0.469905
175 246 0.646911
175 247 0.600836
175 248 0.641388
175 249 0.478634
175 250 0.598525
175 251 0.673333
176 210 0.690277
176 211 0.618344
176 212 0.461621
176 213 0.613047
176 214 0.641069
176 215 0.445579
176 216 0.633542
176 217 0.560964
176 218 0.642833
176 219 0.668196
176 220 0.697281
176 221 0.692198
176 222 0.606397
176 223 0.520387
176 224 0.405777
176 225 0.40363
176 226 0.549576
176 227 0.624343
176 228 0.659775
176 229 0.707602
176 230 0.677489
176 231 0.647102
176 232 0.597119
176 233 0.376744
176 234 0.447113
176 235 0.540391
176 236 0.617354
176 237 0.571609
176 238 0.629804
176 239 0.596663
176 240 0.531865
176 241 0.528237
176 242 0.568155
176 243 0.293449
176 244 0.525835
176 245 0.469905
176 246 0.646911
176 247 0.600836
176 248 0.641388
176 249 0.478634
176 250 0.598525
176 251 0.673333
177 210 0.690277
177 211 0.618344
177 212 0.461621
177 213 0.613047
177 214 0.641069
177 215 0.445579
177 216 0.633542
177 217 0.560964
177 218 0.642833
177 219 0.668196
177 220 0.697281
177 221 0.692198
177 222 0.606397
177 223 0.520387
177 224 0.405777
177 225 0.40363
177 226 0.549576
177 227 0.624343
177 228 0.659775
177 229 0.707602
177 230 0.677489
177 231 0.647102
177 232 0.597119
177 233 0.376744
177 234 0.447113
177 235 0.540391
177 236 0.617354
177 237 0.571609
177 238 0.629804
177 239 0.596663
177 240 0.531865
177 241 0.528237
177 242 0.568155
177 243 0.293449
177 244 0.525835
177 245 0.469905
177 246 0.646911
177 247 0.600836
177 248 0.641388
177 249 0.478634
177 250 0.598525
177 251 0.673333
178 210 0.690277
178 211 0.618344
178 212 0.461621
178 213 0.613047
178 214 0.641069
178 215 0.445579
178 216 0.633542
178 217 0.560964
178 218 0.642833
178 219 0.668196
178 220 0.697281
178 221 0.692198
178 222 0.606397
178 223 0.520387
178 224 0.405777
178 225 0.40363
178 226 0.549576
178 227 0.624343
178 228 0.659775
178 229 0.707602
178 230 0.677489
178 231 0.647102
178 232 0.597119
178 233 0.376744
178 234 0.447113
178 235 0.540391
178 236 0.617354
178 237 0.571609
178 238 0.629804
178 239 0.596663
178 240 0.531865
178 241 0.528237
178 242 0.568155
178 243 0.293449
178 244 0.525835
178 245 0.469905
178 246 0.646911
178 247 0.600836
178 248 0.641388
178 249 0.478634
178 250 0.598525
178 251 0.673333
179 210 0.690277
179 211 0.618344
179 212 0.461621
179 213 0.613047
179 214 0.641069
179 215 0.445579
179 216 0.633542
179 217 0.560964
179 218 0.642833
179 219 0.668196
179 220 0.697281
179 221 0.692198
179 222 0.606397
179 223 0.520387
179 224 0.405777
179 225 0.40363
179 226 0.549576
179 227 0.624343
179 228 0.659775
179 229 0.707602
179 230 0.677489
179 231 0.647102
179 232 0.597119
179 233 0.376744
179 234 0.447113
179 235 0.540391
179 236 0.617354
179 237 0.571609
179 238 0.629804
179 239 0.596663
179 240 0.531865
179 241 0.528237
179 242 0.568155
179 243 0.293449
179 244 0.525835
179 245 0.469905
179 246 0.646911
179 247 0.600836
179 248 0.641388
179 249 0.478634
179 250 0.598525
179 251 0.673333
180 210 0.690277
180 211 0.618344
180 212 0.461621
180 213 0.613047
180 214 0.641069
180 215 0.445579
180 216 0.633542
180 217 0.560964
180 218 0.642833
180 219 0.668196
180 220 0.697281
180 221 0.692198
180 222 0.606397
180 223 0.520387
180 224 0.405777
180 225 0.40363
180 226 0.549576
180 227 0.624343
180 228 0.659775
180 229 0.707602
180 230 0.677489
180 231 0.647102
180 232 0.597119
180 233 0.376744
180 234 0.447113
180 235 0.540391
180 236 0.617354
180 237 0.571609
180 238 0.629804
180 239 0.596663
180 240 0.531865
180 241 0.528237
180 242 0.568155
180 243 0.293449
180 244 0.525835
180 245 0.469905
180 246 0.646911
180 247 0.600836
180 248 0.641388
180 249 0.478634
180 250 0.598525
180 251 0.673333
181 210 0.690277
181 211 0.618344
181 212 0.461621
181 213 0.613047
181 214 0.641069
181 215 0.445579
181 216 0.633542
181 217 0.560964
181 218 0.642833
181 219 0.668196
181 220 0.697281
181 221 0.692198
181 222 0.606397
181 223 0.520387
181 224 0.405777
181 225 0.40363
181 226 0.549576
181 227 0.624343
181 228 0.659775
181 229 0.707602
181 230 0.677489
181 231 0.647102
181 232 0.597119
181 233 0.376744
181 234 0.447113
181 235 0.540391
181 236 0.617354
181 237 0.571609
181 238 0.629804
181 239 0.596663
181 240 0.531865
181 241 0.528237
181 242 0.568155
181 243 0.293449
181 244 0.525835
181 245 0.469905
181 246 0.646911
181 247 0.600836
181 248 0.641388
181 249 0.478634
181 250 0.598525
181 251 0.673333
182 210 0.690277
182 211 0.618344
182 212 0.461621
182 213 0.613047
182 214 0.641069
182 215 0.445579
182 216 0.633542
182 217 0.560964
182 218 0.642833
182 219 0.668196
182 220 0.697281
182 221 0.692198
182 222 0.606397
182 223 0.520387
182 224 0.405777
182 225 0.40363
182 226 0.549576
182 227 0.624343
182 228 0.659775
182 229 0.707602
182 230 0.677489
182 231 0.647102
182 232 0.597119
182 233 0.376744
182 234 0.447113
182 235 0.540391
182 236 0.617354
182 237 0.571609
182 238 0.629804
182 239 0.596663
182 240 0.531865
182 241 0.528237
182 242 0.568155
182 243 0.293449
182 244 0.525835
182 245 0.469905
182 246 0.646911
182 247 0.600836
182 248 0.641388
182 249 0.478634
182 250 0.598525
182 251 0.673333
183 210 0.690277
183 211 0.618344
183 212 0.461621
183 213 0.613047
183 214 0.641069
183 215 0.445579
183 216 0.633542
183 217 0.560964
183 218 0.642833
183 219 0.668196
183 220 0.697281
183 221 0.692198
183 222 0.606397
183 223 0.520387
183 224 0.405777
183 225 0.40363
183 226 0.549576
183 227 0.624343
183 228 0.659775
183 229 0.707602
183 230 0.677489
183 231 0.647102
183 232 0.597119
183 233 0.376744
183 234 0.447113
183 235 0.540391
183 236 0.617354
183 237 0.571609
183 238 0.629804
183 239 0.596663
183 240 0.531865
183 241 0.528237
183 242 0.568155
183 243 0.293449
183 244 0.525835
183 245 0.469905
183 246 0.646911
183 247 0.600836
183 248 0.641388
183 249 0.478634
183 250 0.598525
183 251 0.673333
184 210 0.690277
184 211 0.618344
184 212 0.461621
184 213 0.613047
184 214 0.641069
184 215 0.445579
184 216 0.633542
184 217 0.560964
184 218 0.642833
184 219 0.668196
184 220 0.697281
184 221 0.692198
184 222 0.606397
184 223 0.520387
184 224 0.405777
184 225 0.40363
184 226 0.549576
184 227 0.624343
184 228 0.659775
184 229 0.707602
184 230 0.677489
184 231 0.647102
184 232 0.597119
184 233 0.376744
184 234 0.447113
184 235 0.540391
184 236 0.617354
184 237 0.571609
184 238 0.629804
184 239 0.596663
184 240 0.531865
184 241 0.528237
184 242 0.568155
184 243 0.293449
184 244 0.525835
184 245 0.469905
184 246 0.646911
184 247 0.600836
184 248 0.641388
184 249 0.478634
184 250 0.598525
